,close,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7
1225,"[31887.808,31956.667]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31974.62,32044.166]","[31843.022,31908.751]","[31724.566,31788.538]","[13.861,15.068]","[68.952,70.721]","[70.858,72.475]","[65.163,67.932]",3.630000000001018,9.950000000000726,-341.6899999999987,31905.068928569795,31868.700492308253,31813.8326545451,51.33361775926621,53.40448189200689,53.2325327905959,68.47708163818866,77.89519515091406
1226,"[31887.808,31956.667]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31788.538,31852.51]","[13.861,15.068]","[67.183,68.952]","[69.241,70.858]","[62.394,65.163]",-13.420000000001894,80.15999999999985,-241.2299999999996,31906.221071426935,31873.1251384621,31815.419967676407,57.776980224631174,56.39269875616413,54.75128081558721,73.90567079422611,74.8310747498282
1227,"[31887.808,31956.667]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31908.751,31974.48]","[31852.51,31916.482]","[13.861,15.068]","[60.107,61.876]","[66.007,67.624]","[45.78,48.549]",-17.59999999999855,85.47999999999956,-163.82999999999808,31910.229999998362,31878.03467692364,31817.24621414105,60.02959534048306,57.44867303341432,55.288716038208506,69.75713904456941,72.40244797844336
1228,"[31818.95,31887.808]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31908.751,31974.48]","[31852.51,31916.482]","[12.654,13.861]","[44.187,45.956]","[59.538,61.155]","[15.322,18.091]",-29.189999999998694,7.640000000003057,-307.119999999999,31899.742499998363,31878.027353846715,31817.895557575397,42.65644819321626,49.183092195608225,51.24802855640307,15.754655928668942,64.62802496356495
1229,"[31887.808,31956.667]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31852.51,31916.482]","[11.447,12.654]","[45.956,47.725]","[54.687,56.304]","[26.397,29.166]",1.5499999999992724,40.599999999998545,-223.92000000000192,31900.709999998355,31881.200369231334,31819.439945454178,53.721084279227064,54.13860732919743,53.679850361031825,45.703602502335364,60.603621942375106
1230,"[31887.808,31956.667]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31852.51,31916.482]","[11.447,12.654]","[51.263,53.031]","[53.07,54.687]","[45.78,48.549]",-8.630000000001019,50.5099999999984,-51.86999999999898,31906.7346428555,31885.8215384621,31821.438569696606,58.445324700642736,56.41518586925102,54.83413161514103,62.206590151794785,57.45329445543904
1231,"[31818.95,31887.808]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31852.51,31916.482]","[10.24,11.447]","[44.187,45.956]","[49.836,51.453]","[29.166,31.935]",1.5900000000001455,-3.4199999999982538,-43.819999999999716,31902.429999998345,31887.01421538517,31822.596672726904,46.574421070341785,50.7022725181281,52.01964780869206,30.699740836726654,52.357782985215906
1232,"[31818.95,31887.808]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31788.538,31852.51]","[10.24,11.447]","[30.035,31.804]","[43.368,44.985]","[1.477,4.246]",-43.42000000000189,-23.40999999999985,-127.40000000000146,31888.371071426915,31885.233569231325,31822.98782828246,38.107174393294976,46.06326469613785,49.59797561179349,2.7404305341264767,42.96683282749272
1233,"[31818.95,31887.808]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31788.538,31852.51]","[10.24,11.447]","[19.422,21.191]","[35.283,36.9]","[-12.368,-9.599]",-79.20000000000073,3.5999999999985453,-192.5600000000013,31873.620357141197,31882.834953846716,31823.225321211758,36.27704995796133,45.02405425152032,49.047019959894286,0.5531876303590839,32.48790666122601
1234,"[31818.95,31887.808]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31788.538,31852.51]","[10.24,11.447]","[30.035,31.804]","[33.666,35.283]","[20.86,23.628]",-39.68000000000029,28.090000000000142,-76.56999999999971,31873.95571428405,31884.196800000558,31824.482315151152,51.5418574471128,51.54281418632361,52.082975383990686,50.64789307213572,29.75801437944977
1235,"[31887.808,31956.667]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31788.538,31852.51]","[9.032,10.24]","[49.494,51.263]","[38.517,40.134]","[70.701,73.47]",60.30999999999767,106.119999999999,-43.72000000000117,31885.58071428404,31888.50990769286,31826.54457777741,60.65199037518006,56.11498389307664,54.36806548111619,90.93970003060792,40.498734965441045
1236,"[31887.808,31956.667]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31788.538,31852.51]","[9.032,10.24]","[61.876,63.645]","[46.602,48.219]","[90.084,92.853]",12.530000000002476,118.95000000000073,-83.95999999999913,31893.519285712606,31892.02495384671,31828.493072726906,58.59984097506092,55.23247206155636,53.95131865997307,84.68523620038908,46.06753977944873
1237,"[31887.808,31956.667]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31788.538,31852.51]","[9.032,10.24]","[58.338,60.107]","[51.453,53.07]","[73.47,76.239]",-37.06999999999971,49.5099999999984,-159.16999999999825,31893.72285714117,31892.93169230824,31829.87552929256,49.116695942887,51.06625095691303,51.97444126632398,54.94337312519072,45.02993734707672
1238,"[31818.95,31887.808]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31788.538,31852.51]","[9.032,10.24]","[54.8,56.569]","[51.453,53.07]","[59.625,62.394]",-2.170000000001892,47.989999999997956,-238.90000000000146,31893.337857141167,31893.097630769786,31831.13714141377,46.73491646996269,49.98677155856269,51.45809898307078,47.13804713804494,47.37826681869361
1239,"[31818.95,31887.808]","[31860.423,31926.682]","[31840.759,31904.526]","[31811.282,31869.315]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31788.538,31852.51]","[9.032,10.24]","[37.111,38.88]","[46.602,48.219]","[18.091,20.86]",-21.68000000000029,61.209999999999134,-297.22000000000116,31878.455357141163,31888.631292308237,31831.281016161243,32.376863673235995,42.51507811341476,47.69045504314578,4.252173913042974,47.59423015853883
1240,"[31750.091,31818.95]","[31860.423,31926.682]","[31840.759,31904.526]","[31753.249,31811.282]","[31842.383,31908.082]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31724.566,31788.538]","[10.24,11.447]","[28.266,30.035]","[40.134,41.751]","[1.477,4.246]",-62.2599999999984,-66.11999999999898,-365.2200000000012,31851.959642855443,31880.165076923633,31830.493935353163,24.652382448952984,37.34015671270269,44.782529730919094,7.700683564212536,48.61530100623217
1241,"[31750.091,31818.95]","[31794.164,31860.423]","[31840.759,31904.526]","[31753.249,31811.282]","[31776.685,31842.383]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31724.566,31788.538]","[11.447,12.654]","[24.729,26.498]","[35.283,36.9]","[1.477,4.246]",-110.56999999999971,25.65999999999985,-334.4300000000003,31827.867499998298,31871.957692308242,31829.795036363263,24.96453809120852,37.460824216388716,44.833533138804796,18.488946825267924,44.0211658281082
1242,"[31750.091,31818.95]","[31794.164,31860.423]","[31840.759,31904.526]","[31753.249,31811.282]","[31776.685,31842.383]","[31858.275,31920.796]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31724.566,31788.538]","[12.654,13.861]","[30.035,31.804]","[33.666,35.283]","[20.86,23.628]",-108.84999999999854,-8.709999999999127,-307.3600000000006,31818.026785712576,31866.841353846703,31829.987898989515,41.58602253497664,44.17356115402065,47.71776618213414,40.87230460051044,36.868680766665705
1243,"[31750.091,31818.95]","[31794.164,31860.423]","[31840.759,31904.526]","[31753.249,31811.282]","[31776.685,31842.383]","[31795.754,31858.275]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31724.566,31788.538]","[13.861,15.068]","[31.804,33.573]","[32.049,33.666]","[26.397,29.166]",-113.53000000000247,-79.90000000000146,-280.6399999999994,31809.37107142686,31860.92027692362,31830.02665454508,38.87532182274172,42.85717691165937,47.044524882711016,35.00081473032344,29.77090627094204
1244,"[31818.95,31887.808]","[31794.164,31860.423]","[31840.759,31904.526]","[31753.249,31811.282]","[31776.685,31842.383]","[31795.754,31858.275]","[31786.458,31844.405]","[31905.073,31974.62]","[31843.022,31908.751]","[31724.566,31788.538]","[13.861,15.068]","[37.111,38.88]","[33.666,35.283]","[40.242,43.011]",-60.83000000000175,-100.21000000000276,-241.96000000000282,31810.65749999828,31857.056584615937,31830.593105050128,47.77473378816421,46.63653516185236,48.690183430983026,47.79208082124691,28.749293084664348
1245,"[31750.091,31818.95]","[31794.164,31860.423]","[31840.759,31904.526]","[31753.249,31811.282]","[31776.685,31842.383]","[31795.754,31858.275]","[31786.458,31844.405]","[31905.073,31974.62]","[31777.293,31843.022]","[31724.566,31788.538]","[13.861,15.068]","[28.266,30.035]","[32.049,33.666]","[20.86,23.628]",-114.3999999999978,-175.11999999999898,-227.46999999999755,31798.8114285697,31848.79200000055,31829.98403636326,32.853374923314945,39.27078582746565,44.904819531694784,14.540220520341293,24.092460710706693
1246,"[31750.091,31818.95]","[31727.906,31794.164]","[31840.759,31904.526]","[31753.249,31811.282]","[31776.685,31842.383]","[31795.754,31858.275]","[31786.458,31844.405]","[31835.526,31905.073]","[31777.293,31843.022]","[31724.566,31788.538]","[15.068,16.276]","[24.729,26.498]","[30.432,32.049]","[15.322,18.091]",-61.57999999999811,-131.6899999999987,-203.98999999999802,31789.681071426847,31840.64470769286,31829.311321211742,31.78695676779137,38.67431516981529,44.581086131107284,16.688194265049045,25.869035046707555
1247,"[31750.091,31818.95]","[31794.164,31860.423]","[31840.759,31904.526]","[31753.249,31811.282]","[31776.685,31842.383]","[31795.754,31858.275]","[31786.458,31844.405]","[31835.526,31905.073]","[31777.293,31843.022]","[31724.566,31788.538]","[13.861,15.068]","[33.573,35.342]","[30.432,32.049]","[37.473,40.242]",31.380000000001022,-99.18999999999869,-9.68999999999869,31793.602499998276,31836.2418461544,31829.548016161236,47.871627637292775,45.78971010519425,47.697869155345494,43.996978149698975,31.054219987491326
1248,"[31750.091,31818.95]","[31794.164,31860.423]","[31840.759,31904.526]","[31753.249,31811.282]","[31776.685,31842.383]","[31795.754,31858.275]","[31786.458,31844.405]","[31835.526,31905.073]","[31777.293,31843.022]","[31724.566,31788.538]","[13.861,15.068]","[35.342,37.111]","[32.049,33.666]","[37.473,40.242]",-3.2299999999995634,-163.70999999999913,2.820000000003347,31787.930714283986,31829.537261539015,31829.10886868649,39.209916442504074,41.671866047578725,45.60829593176731,27.478809383009857,32.33848606716875
1249,"[31681.233,31750.091]","[31727.906,31794.164]","[31840.759,31904.526]","[31753.249,31811.282]","[31776.685,31842.383]","[31795.754,31858.275]","[31786.458,31844.405]","[31835.526,31905.073]","[31777.293,31843.022]","[31724.566,31788.538]","[13.861,15.068]","[28.266,30.035]","[30.432,32.049]","[20.86,23.628]",-70.27999999999885,-136.77999999999884,26.55000000000291,31775.914285712555,31821.348707692865,31828.15235151477,33.640715191405825,38.77167835952085,44.07216802904523,14.590942293647863,28.584005737616955
1250,"[31681.233,31750.091]","[31727.906,31794.164]","[31840.759,31904.526]","[31753.249,31811.282]","[31710.987,31776.685]","[31795.754,31858.275]","[31786.458,31844.405]","[31835.526,31905.073]","[31777.293,31843.022]","[31660.594,31724.566]","[15.068,16.276]","[19.422,21.191]","[27.197,28.814]","[4.246,7.015]",-73.54999999999927,-157.08000000000175,50.0,31762.88785714112,31812.49793846209,31826.90887070669,30.781913681830297,37.231427191372816,43.24402903700997,3.3150660318019654,24.057470209256746
1251,"[31681.233,31750.091]","[31727.906,31794.164]","[31776.991,31840.759]","[31753.249,31811.282]","[31710.987,31776.685]","[31795.754,31858.275]","[31786.458,31844.405]","[31835.526,31905.073]","[31711.564,31777.293]","[31660.594,31724.566]","[16.276,17.483]","[17.653,19.422]","[23.963,25.58]","[4.246,7.015]",-126.85999999999693,-213.64999999999782,6.7300000000032005,31745.048214283976,31801.84126153902,31825.06008888851,25.323628379023965,34.10720501862878,41.52317874866139,14.292844219851673,19.271864980485997
1252,"[31750.091,31818.95]","[31727.906,31794.164]","[31776.991,31840.759]","[31753.249,31811.282]","[31710.987,31776.685]","[31795.754,31858.275]","[31786.458,31844.405]","[31835.526,31905.073]","[31711.564,31777.293]","[31660.594,31724.566]","[16.276,17.483]","[26.498,28.266]","[23.963,25.58]","[29.166,31.935]",-18.380000000001022,-175.90000000000148,35.18000000000029,31743.554285712544,31795.477353846713,31824.155147474365,44.18436085618577,42.470411929123976,45.14070238665765,43.776904360845634,23.44853410055804
1253,"[31681.233,31750.091]","[31727.906,31794.164]","[31776.991,31840.759]","[31753.249,31811.282]","[31710.987,31776.685]","[31795.754,31858.275]","[31786.458,31844.405]","[31765.98,31835.526]","[31711.564,31777.293]","[31660.594,31724.566]","[17.483,18.69]","[26.498,28.266]","[25.58,27.197]","[29.166,31.935]",-36.77000000000044,-139.27000000000044,17.530000000002474,31736.74928571254,31787.818523077487,31822.765698989522,38.3185932663884,39.694459212855634,43.71540898646715,28.885145673466887,25.190955730332018
1254,"[31612.374,31681.233]","[31727.906,31794.164]","[31776.991,31840.759]","[31753.249,31811.282]","[31710.987,31776.685]","[31733.233,31795.754]","[31786.458,31844.405]","[31765.98,31835.526]","[31711.564,31777.293]","[31660.594,31724.566]","[18.69,19.897]","[21.191,22.96]","[23.963,25.58]","[15.322,18.091]",-130.13000000000102,-230.86999999999898,-50.77999999999884,31718.769999998247,31776.745907692864,31820.37370909053,28.73825260898693,34.54065625758162,40.895846990183,9.398863179651574,20.248367877468105
1255,"[31612.374,31681.233]","[31661.647,31727.906]","[31776.991,31840.759]","[31753.249,31811.282]","[31645.288,31710.987]","[31733.233,31795.754]","[31786.458,31844.405]","[31765.98,31835.526]","[31711.564,31777.293]","[31596.621,31660.594]","[21.104,22.312]","[15.884,17.653]","[20.729,22.346]","[7.015,9.784]",-115.11000000000057,-270.1899999999987,-35.52999999999884,31700.72071428396,31764.932123077484,31817.614577777404,25.81261184031456,32.786309558166124,39.88183737315986,8.989284978364319,17.607007248233028
1256,"[31612.374,31681.233]","[31661.647,31727.906]","[31776.991,31840.759]","[31753.249,31811.282]","[31645.288,31710.987]","[31733.233,31795.754]","[31786.458,31844.405]","[31765.98,31835.526]","[31711.564,31777.293]","[31596.621,31660.594]","[22.312,23.519]","[12.346,14.115]","[19.112,20.729]","[1.477,4.246]",-97.87000000000263,-236.2400000000016,-56.08000000000175,31684.63249999824,31753.288153846715,31814.690624242045,24.45126208032217,31.978773806904158,39.41704722807424,4.559035648052025,16.173877727433627
1257,"[31612.374,31681.233]","[31661.647,31727.906]","[31776.991,31840.759]","[31753.249,31811.282]","[31645.288,31710.987]","[31733.233,31795.754]","[31786.458,31844.405]","[31765.98,31835.526]","[31645.835,31711.564]","[31596.621,31660.594]","[23.519,24.726]","[10.577,12.346]","[15.878,17.495]","[1.477,4.246]",-88.54999999999926,-202.20999999999916,-115.95999999999913,31670.84964285538,31742.004923077486,31811.682799999624,23.62374629698741,31.51015807124654,39.153508560696395,7.744758224899651,16.806690897876155
1258,"[31612.374,31681.233]","[31661.647,31727.906]","[31713.224,31776.991]","[31753.249,31811.282]","[31645.288,31710.987]","[31733.233,31795.754]","[31786.458,31844.405]","[31765.98,31835.526]","[31645.835,31711.564]","[31596.621,31660.594]","[24.726,25.933]","[10.577,12.346]","[14.261,15.878]","[1.477,4.246]",-69.31000000000131,-203.7599999999984,-56.919999999998254,31657.59928571252,31730.534646154414,31808.488002019825,21.678008067323248,30.434872315890196,38.5589729018912,7.993948562783133,15.906848661152074
1259,"[31612.374,31681.233]","[31595.388,31661.647]","[31713.224,31776.991]","[31753.249,31811.282]","[31645.288,31710.987]","[31733.233,31795.754]","[31786.458,31844.405]","[31696.433,31765.98]","[31645.835,31711.564]","[31532.649,31596.621]","[25.933,27.14]","[8.808,10.577]","[12.644,14.261]","[1.477,4.246]",-123.11000000000057,-259.3300000000017,5.040000000000873,31645.18928571252,31719.18824615441,31805.173903029918,20.423130899568328,29.7464436729472,38.18285754716158,8.313524333792584,10.840651514430217
1260,"[31612.374,31681.233]","[31595.388,31661.647]","[31713.224,31776.991]","[31753.249,31811.282]","[31645.288,31710.987]","[31670.712,31733.233]","[31786.458,31844.405]","[31696.433,31765.98]","[31645.835,31711.564]","[31532.649,31596.621]","[25.933,27.14]","[7.039,8.808]","[11.027,12.644]","[-1.292,1.477]",-111.47000000000116,-311.04999999999933,-47.15000000000146,31634.118571426803,31707.69901538518,31801.6141858582,18.075154071750095,28.434340814853762,37.46966381535656,3.2990375041494304,7.185493204527723
1261,"[31405.798,31474.657]","[31595.388,31661.647]","[31713.224,31776.991]","[31753.249,31811.282]","[31579.59,31645.288]","[31670.712,31733.233]","[31786.458,31844.405]","[31765.98,31835.526]","[31580.106,31645.835]","[31468.677,31532.649]","[28.348,29.555]","[5.27,7.039]",,"[-4.061,-1.292]",-211.58000000000172,-454.9800000000032,-148.79000000000087,31589.51392856965,31685.623784615957,31795.062793939014,6.712541484614973,17.87852868902167,30.238324982990562,0.003381234149923682,5.843281498027487
1262,"[31405.798,31474.657]","[31529.129,31595.388]","[31713.224,31776.991]","[31753.249,31811.282]","[31513.891,31579.59]","[31670.712,31733.233]","[31728.511,31786.458]","[31765.98,31835.526]","[31580.106,31645.835]","[31404.705,31468.677]","[30.762,31.969]","[12.346,14.115]","[9.41,11.027]","[18.091,20.86]",-183.58000000000172,-416.70000000000067,-151.5699999999997,31554.74821428393,31665.650800000567,31788.724060605688,10.806257031726437,19.853352009312673,31.08274040391593,26.378114564602853,8.327400010347278
1263,"[31474.657,31543.515]","[31529.129,31595.388]","[31649.457,31713.224]","[31753.249,31811.282]","[31513.891,31579.59]","[31670.712,31733.233]","[31728.511,31786.458]","[31696.433,31765.98]","[31580.106,31645.835]","[31404.705,31468.677]","[30.762,31.969]","[22.96,24.729]","[14.261,15.878]","[43.011,45.78]",-128.4399999999987,-362.5099999999984,-143.4300000000003,31538.17392856965,31650.539969231337,31783.34674747437,29.681784244284163,29.306859315115446,35.25151013750259,42.02596524824678,13.679818524660812
1264,"[31474.657,31543.515]","[31529.129,31595.388]","[31649.457,31713.224]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31696.433,31765.98]","[31514.377,31580.106]","[31404.705,31468.677]","[31.969,33.176]","[30.035,31.804]","[19.112,20.729]","[51.318,54.087]",-134.38000000000102,-314.9099999999998,-88.92000000000189,31523.511785712497,31635.72147692364,31777.784410100634,28.044403946662182,28.464764194655622,34.74726543604205,44.365092073658545,18.911294788769226
1265,"[31474.657,31543.515]","[31529.129,31595.388]","[31649.457,31713.224]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31696.433,31765.98]","[31514.377,31580.106]","[31404.705,31468.677]","[31.969,33.176]","[35.342,37.111]","[23.963,25.58]","[54.087,56.856]",-131.8100000000013,-273.3100000000013,-229.90000000000146,31511.661428569634,31621.260400000567,31772.08103636325,26.729728070147573,27.81691671526412,34.36614590690136,41.81905524419475,23.743452886113744
1266,"[31543.515,31612.374]","[31462.87,31529.129]","[31649.457,31713.224]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31626.886,31696.433]","[31514.377,31580.106]","[31404.705,31468.677]","[30.762,31.969]","[45.956,47.725]","[32.049,33.666]","[73.47,76.239]",-46.669999999998254,-195.4300000000003,-97.97999999999956,31524.168571426766,31613.686430769805,31767.99610707032,52.91634178485248,42.04378145831641,41.038069843129726,70.06531569251408,32.5651373659311
1267,"[31543.515,31612.374]","[31462.87,31529.129]","[31649.457,31713.224]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31626.886,31696.433]","[31514.377,31580.106]","[31404.705,31468.677]","[29.555,30.762]","[53.031,54.8]","[38.517,40.134]","[79.008,81.777]",-45.069999999999716,-247.2700000000004,-162.36999999999898,31535.684999998197,31605.896092308267,31763.718371716797,50.0153480024896,40.855754519497154,40.457682009513775,66.50477306983747,41.594528161029395
1268,"[31543.515,31612.374]","[31529.129,31595.388]","[31649.457,31713.224]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31626.886,31696.433]","[31514.377,31580.106]","[31404.705,31468.677]","[29.555,30.762]","[54.8,56.569]","[44.985,46.602]","[76.239,79.008]",88.09000000000015,-253.36000000000058,-172.25,31544.58607142676,31597.56658461596,31759.135438383462,45.27954404415014,38.94704000448919,39.530217242237406,60.844079718639506,50.28605651595648
1269,"[31543.515,31612.374]","[31529.129,31595.388]","[31585.689,31649.457]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31626.886,31696.433]","[31514.377,31580.106]","[31404.705,31468.677]","[27.14,28.348]","[65.414,67.183]","[51.453,53.07]","[92.853,95.622]",112.75,-243.11999999999898,-110.68000000000029,31558.788571426747,31592.615876923654,31755.26310302993,55.40965090881075,44.593054603919256,42.290348700667344,72.16211689834172,56.826628277919156
1270,"[31543.515,31612.374]","[31529.129,31595.388]","[31585.689,31649.457]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31557.34,31626.886]","[31514.377,31580.106]","[31404.705,31468.677]","[25.933,27.14]","[72.49,74.259]","[57.921,59.538]","[98.391,101.159]",62.959999999999134,-185.15000000000146,-153.38999999999942,31568.151785712456,31588.16323076981,31751.348127272362,54.250488241029814,44.164513530084776,42.09749579099663,84.0223330957464,62.82610939899054
1271,"[31543.515,31612.374]","[31529.129,31595.388]","[31585.689,31649.457]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31557.34,31626.886]","[31514.377,31580.106]","[31468.677,31532.649]","[24.726,25.933]","[68.952,70.721]","[62.772,64.389]","[84.546,87.315]",56.61999999999898,-196.71000000000282,-132.6800000000003,31571.00642856959,31582.96950769288,31747.123339393573,47.940494138782256,41.863417714790465,41.072767948885264,80.40791100123495,67.97508353150145
1272,"[31543.515,31612.374]","[31529.129,31595.388]","[31585.689,31649.457]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31557.34,31626.886]","[31514.377,31580.106]","[31468.677,31532.649]","[24.726,25.933]","[67.183,68.952]","[64.389,66.007]","[76.239,79.008]",67.96000000000275,-236.7299999999996,-134.7699999999968,31572.68642856959,31578.641815385185,31742.993155555185,49.347000888477545,42.51346663350154,41.3690414312329,68.4616483359522,71.78116825889536
1273,"[31543.515,31612.374]","[31529.129,31595.388]","[31585.689,31649.457]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31557.34,31626.886]","[31514.377,31580.106]","[31468.677,31532.649]","[23.519,24.726]","[70.721,72.49]","[66.007,67.624]","[81.777,84.546]",7.789999999997235,-184.41000000000352,-183.7300000000032,31576.546785712442,31576.460215385185,31739.258797979423,56.93716669084834,46.08859308084836,42.99496089874248,79.74334750432756,73.1637442320116
1274,"[31543.515,31612.374]","[31529.129,31595.388]","[31585.689,31649.457]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31557.34,31626.886]","[31514.377,31580.106]","[31468.677,31532.649]","[22.312,23.519]","[72.49,74.259]","[67.624,69.241]","[79.008,81.777]",13.409999999999854,-163.58000000000175,-230.2400000000016,31578.87642856958,31574.460646154417,31735.461357575387,54.28372600064181,45.25398409126418,42.65939139321667,75.79908675798968,74.49150333031905
1275,"[31543.515,31612.374]","[31529.129,31595.388]","[31585.689,31649.457]","[31753.249,31811.282]","[31513.891,31579.59]","[31608.191,31670.712]","[31728.511,31786.458]","[31557.34,31626.886]","[31514.377,31580.106]","[31532.649,31596.621]","[22.312,23.519]","[67.183,68.952]","[67.624,69.241]","[65.163,67.932]",27.080000000001746,-152.72999999999956,-194.5200000000004,31579.91964285529,31572.715938462115,31731.645830302656,52.39466222491965,44.68486466294362,42.43657177584871,69.82590158109733,75.77462073924161
1276,"[31474.657,31543.515]","[31529.129,31595.388]","[31585.689,31649.457]","[31753.249,31811.282]","[31513.891,31579.59]","[31545.67,31608.191]","[31670.564,31728.511]","[31557.34,31626.886]","[31514.377,31580.106]","[31532.649,31596.621]","[21.104,22.312]","[45.956,47.725]","[61.155,62.772]","[18.091,20.86]",-55.709999999999134,-171.97000000000114,-218.75,31567.745714283858,31567.671938462114,31726.889599999624,32.0749440071807,36.98688928534871,39.19575301244283,5.929705215418958,66.31284764168122
1277,"[31543.515,31612.374]","[31529.129,31595.388]","[31521.922,31585.689]","[31753.249,31811.282]","[31513.891,31579.59]","[31545.67,31608.191]","[31670.564,31728.511]","[31557.34,31626.886]","[31514.377,31580.106]","[31468.677,31532.649]","[22.312,23.519]","[40.649,42.418]","[54.687,56.304]","[15.322,18.091]",-40.05999999999767,-206.82999999999808,-236.04999999999927,31560.661428569565,31564.1109230775,31722.425561615786,39.2316758824728,39.84765818913044,40.39770317112927,32.962857414268626,59.01863683004153
1278,"[31405.798,31474.657]","[31529.129,31595.388]","[31521.922,31585.689]","[31753.249,31811.282]","[31513.891,31579.59]","[31545.67,31608.191]","[31670.564,31728.511]","[31626.886,31696.433]","[31514.377,31580.106]","[31468.677,31532.649]","[22.312,23.519]","[30.035,31.804]","[46.602,48.219]","[-1.292,1.477]",-104.04999999999927,-263.9900000000016,-289.4099999999998,31534.750357140987,31554.95323076981,31716.388610100625,21.482572307165462,30.10456379308269,35.599253001510064,9.970900884850982,48.95620681341525
