,close,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7
1146,"[31987.966,32022.743]","[32091.325,32124.789]","[32063.623,32095.828]","[31781.386,31810.696]","[32038.151,32071.332]","[32014.262,32045.839]","[31815.139,31844.405]","[32146.028,32181.152]","[32072.078,32105.274]","[31979.808,32012.117]","[16.958,17.568]","[47.26,48.154]","[61.678,62.495]","[18.482,19.881]",-125.83000000000177,-102.52000000000044,387.77999999999884,32074.084285713023,32069.79803076978,31874.87430100975,31.85264950925523,45.1555933913606,51.19395371780915,17.47746850570046,69.01944808785052
1147,"[31953.189,31987.966]","[32057.861,32091.325]","[32063.623,32095.828]","[31781.386,31810.696]","[32038.151,32071.332]","[32014.262,32045.839]",,"[32181.152,32216.277]","[32072.078,32105.274]","[31947.499,31979.808]","[16.349,16.958]","[31.179,32.072]","[51.061,51.878]","[-9.487,-8.089]",-154.8100000000013,-177.19000000000233,336.46999999999747,32042.583571427305,32060.226676923627,31878.411975757223,27.80746324464691,42.8408302973756,50.073573537800996,0.0,56.31443766895024
1148,"[31814.081,31848.858]","[32024.397,32057.861]","[32063.623,32095.828]","[31781.386,31810.696]","[31971.789,32004.97]","[32014.262,32045.839]","[31815.139,31844.405]","[32216.277,32251.401]","[32038.881,32072.078]","[31850.571,31882.881]","[17.568,18.178]","[24.925,25.819]","[42.894,43.711]","[-10.886,-9.487]",-324.15000000000146,-329.5699999999997,187.09000000000012,31978.889285713016,32039.593600000553,31878.86387676732,15.500011707675572,33.174703157368505,44.749103453733454,13.044134668612525,45.02201639949943
1149,"[31744.527,31779.304]","[31957.469,31990.933]","[32031.417,32063.623]","[31781.386,31810.696]","[31905.427,31938.608]","[31982.686,32014.262]","[31815.139,31844.405]","[32251.401,32286.526]","[32005.685,32038.881]","[31753.644,31785.953]","[18.788,19.397]","[19.565,20.458]","[34.727,35.544]","[-12.284,-10.886]",-340.4800000000032,-530.9500000000007,146.12999999999738,31915.171785713017,32016.405353846705,31878.34998181782,13.323918479796454,30.840382753496012,43.272641897340854,7.949181598290024,34.960281172964905
1150,"[31709.75,31744.527]","[31890.541,31924.005]","[31999.211,32031.417]","[31781.386,31810.696]","[31872.246,31905.427]","[31951.11,31982.686]","[31815.139,31844.405]","[32251.401,32286.526]","[31972.488,32005.685]","[31656.717,31689.026]","[20.617,21.226]","[15.098,15.991]","[28.194,29.01]","[-12.284,-10.886]",-404.19000000000227,-521.8600000000006,55.94999999999709,31851.221785713013,31991.037723077472,31876.815165656208,11.291634206973526,28.50298180761496,41.737499808445065,6.244691693562019,23.939150967838746
1151,"[31674.973,31709.75]","[31857.077,31890.541]","[31999.211,32031.417]","[31781.386,31810.696]","[31805.884,31839.065]","[31951.11,31982.686]","[31815.139,31844.405]","[32251.401,32286.526]","[31906.095,31939.292]","[31592.098,31624.407]","[23.055,23.665]","[15.098,15.991]","[24.11,24.927]","[-2.495,-1.096]",-404.1899999999987,-548.7700000000004,6.829999999998107,31792.32464285587,31964.38889230824,31874.518446464288,9.917315353784023,26.82385732867021,40.599610322494094,16.256864926953348,16.81573350708535
1152,"[31674.973,31709.75]","[31790.149,31823.613]","[31967.005,31999.211]","[31781.386,31810.696]","[31772.703,31805.884]","[31919.533,31951.11]","[31815.139,31844.405]","[32216.277,32251.401]","[31872.899,31906.095]","[31559.789,31592.098]","[24.884,25.494]","[15.991,16.885]","[21.66,22.477]","[5.896,7.294]",-375.5500000000029,-461.6100000000006,31.459999999999127,31751.24035714157,31940.467815385167,31872.490547474394,14.416942537782981,28.478464017241173,41.20175137192049,18.85073707848838,11.403296924515345
1153,"[31709.75,31744.527]","[31756.685,31790.149]","[31967.005,31999.211]","[31781.386,31810.696]","[31772.703,31805.884]","[31887.957,31919.533]","[31815.139,31844.405]","[32146.028,32181.152]","[31839.703,31872.899]","[31527.48,31559.789]","[26.104,26.714]","[18.671,19.565]","[20.844,21.66]","[15.685,17.084]",-281.02999999999884,-374.9099999999999,47.239999999997956,31728.27107142729,31919.414000000557,31870.832492928934,21.009091502502148,30.853221271783838,42.05512810988909,22.716770484833585,12.151768635820078
1154,"[31674.973,31709.75]","[31723.221,31756.685]","[31934.8,31967.005]","[31781.386,31810.696]","[31739.522,31772.703]","[31887.957,31919.533]","[31815.139,31844.405]","[32075.778,32110.903]","[31806.506,31839.703]","[31527.48,31559.789]","[27.933,28.543]","[20.458,21.352]","[20.844,21.66]","[19.881,21.279]",-258.29000000000093,-463.9200000000019,39.0199999999968,31713.78357142728,31899.035292308243,31869.040494949146,20.385996879350234,30.48804536001801,41.845566917522895,23.12509909624172,15.455354220997465
1155,"[31709.75,31744.527]","[31689.757,31723.221]","[31934.8,31967.005]","[31781.386,31810.696]","[31739.522,31772.703]","[31887.957,31919.533]","[31815.139,31844.405]","[31970.405,32005.529]","[31773.31,31806.506]","[31559.789,31592.098]","[27.933,28.543]","[24.032,24.925]","[21.66,22.477]","[28.271,29.67]",-89.04000000000087,-404.01000000000204,6.75,31713.110714284416,31881.49633846209,31867.607814141065,27.954612517379736,33.04008465664655,42.72464088516965,28.004396424793647,17.592534471880484
1156,"[31674.973,31709.75]","[31689.757,31723.221]","[31902.594,31934.8]","[31781.386,31810.696]","[31706.341,31739.522]","[31856.381,31887.957]","[31815.139,31844.405]","[31900.156,31935.28]","[31740.113,31773.31]","[31559.789,31592.098]","[28.543,29.152]","[24.925,25.819]","[22.477,23.294]","[28.271,29.67]",-76.75999999999841,-286.52999999999884,-93.52000000000044,31707.087857141556,31862.575876923627,31865.49136969661,23.064780806765214,30.75124452408498,41.50791359701137,23.809186778964893,19.85824949769118
1157,"[31674.973,31709.75]","[31689.757,31723.221]","[31902.594,31934.8]","[31781.386,31810.696]","[31706.341,31739.522]","[31856.381,31887.957]","[31815.139,31844.405]","[31794.782,31829.906]","[31706.917,31740.113]","[31624.407,31656.717]","[28.543,29.152]","[32.072,32.966]","[25.744,26.56]","[45.053,46.451]",-15.239999999997965,-223.9799999999996,-40.41999999999826,31706.793928570118,31845.456276923633,31863.63281818147,28.333406285288007,32.536861449392745,42.11041429896135,29.59670652401927,23.19425161632793
1158,"[31744.527,31779.304]","[31689.757,31723.221]","[31902.594,31934.8]","[31781.386,31810.696]","[31706.341,31739.522]","[31824.804,31856.381]","[31815.139,31844.405]","[31759.657,31794.782]","[31706.917,31740.113]","[31656.717,31689.026]","[27.933,28.543]","[49.047,49.94]","[33.911,34.727]","[80.015,81.413]",77.40999999999985,-213.65000000000146,44.27999999999884,31720.824285712974,31833.265846154398,31862.88483232288,48.0318507516532,40.284877522105134,44.84487104479392,72.1018069445038,31.172100475978
1159,"[31674.973,31709.75]","[31689.757,31723.221]","[31870.388,31902.594]","[31781.386,31810.696]","[31706.341,31739.522]","[31824.804,31856.381]","[31815.139,31844.405]","[31724.533,31759.657]","[31706.917,31740.113]","[31656.717,31689.026]","[27.933,28.543]","[49.94,50.834]","[38.811,39.627]","[70.225,71.624]",-5.659999999999855,-339.40000000000146,-41.69000000000233,31714.69999999868,31816.382030769786,31860.736701009748,33.914982143910635,34.784979376577354,42.21877836463995,48.80019831432725,35.450594938240684
1160,"[31605.419,31640.196]","[31689.757,31723.221]","[31870.388,31902.594]","[31781.386,31810.696]","[31673.16,31706.341]","[31793.228,31824.804]","[31785.873,31815.139]","[31759.657,31794.782]","[31673.72,31706.917]","[31624.407,31656.717]","[28.543,29.152]","[35.646,36.539]","[37.994,38.811]","[29.67,31.068]",-92.97000000000116,-340.9400000000023,-182.0600000000013,31691.652857141537,31795.273292308244,31857.226991918837,25.172307388122622,30.335731249055033,39.82248476227728,15.558559026873635,34.42799330138927
1161,"[31640.196,31674.973]","[31689.757,31723.221]","[31870.388,31902.594]","[31781.386,31810.696]","[31673.16,31706.341]","[31793.228,31824.804]","[31785.873,31815.139]","[31759.657,31794.782]","[31673.72,31706.917]","[31624.407,31656.717]","[28.543,29.152]","[32.072,32.966]","[36.361,37.177]","[24.076,25.474]",-46.78999999999724,-307.619999999999,-120.1499999999978,31681.916071427248,31778.287446154398,31854.553262625912,36.611142677203006,35.57948777625901,41.83220354520854,29.89124212936517,35.39458516326405
1162,"[31605.419,31640.196]","[31656.292,31689.757]","[31838.182,31870.388]","[31781.386,31810.696]","[31639.979,31673.16]","[31793.228,31824.804]","[31785.873,31815.139]","[31759.657,31794.782]","[31673.72,31706.917]","[31592.098,31624.407]","[29.152,29.762]","[23.138,24.032]","[31.461,32.277]","[4.497,5.896]",-113.56999999999971,-390.1500000000015,-206.38999999999942,31661.745357141528,31758.523507692862,31850.93540606025,29.95316012431489,32.359716575056225,40.13734898673508,3.994157631594012,31.964551049949822
1163,"[31605.419,31640.196]","[31656.292,31689.757]","[31805.977,31838.182]","[31781.386,31810.696]","[31639.979,31673.16]","[31761.652,31793.228]","[31785.873,31815.139]","[31759.657,31794.782]","[31673.72,31706.917]","[31559.789,31592.098]","[29.762,30.372]","[23.138,24.032]","[29.01,29.827]","[12.888,14.287]",-67.54000000000087,-424.29999999999933,-194.78000000000247,31648.608214284373,31740.876184615936,31847.597444444087,33.52159817367232,33.96328075479507,40.753454519166105,25.76457953961797,32.243892872900254
1164,"[31640.196,31674.973]","[31656.292,31689.757]","[31805.977,31838.182]","[31781.386,31810.696]","[31639.979,31673.16]","[31761.652,31793.228]","[31785.873,31815.139]","[31759.657,31794.782]","[31673.72,31706.917]","[31559.789,31592.098]","[30.372,30.981]","[30.286,31.179]","[29.01,29.827]","[31.068,32.467]",-41.090000000000146,-457.9799999999996,-86.880000000001,31647.48321428437,31727.4882461544,31845.066832322875,44.467205246725925,39.04594643070375,42.73626719312753,43.69426156791377,34.25782930774233
1165,"[31570.642,31605.419]","[31622.828,31656.292]","[31773.771,31805.977]","[31781.386,31810.696]","[31639.979,31673.16]","[31730.075,31761.652]","[31785.873,31815.139]","[31724.533,31759.657]","[31640.524,31673.72]","[31559.789,31592.098]","[31.591,32.201]","[24.032,24.925]","[27.377,28.194]","[17.084,18.482]",-161.41999999999825,-523.2099999999991,-163.89999999999782,31631.52321428437,31710.49332307748,31841.249571716817,33.29570074432178,34.17330381433434,40.3437175923905,13.294283036552214,25.856754463749237
1166,"[31709.75,31744.527]","[31622.828,31656.292]","[31773.771,31805.977]","[31781.386,31810.696]","[31639.979,31673.16]","[31730.075,31761.652]","[31785.873,31815.139]","[31759.657,31794.782]","[31640.524,31673.72]","[31559.789,31592.098]","[30.981,31.591]","[41.006,41.9]","[32.277,33.094]","[59.038,60.436]",41.17000000000189,-408.630000000001,-35.06999999999971,31654.58571428437,31705.34135384671,31840.126022221866,58.69751184641113,48.4812648532721,46.69617203658289,75.6326148078727,29.68995681997001
1167,"[31674.973,31709.75]","[31622.828,31656.292]","[31741.565,31773.771]","[31781.386,31810.696]","[31639.979,31673.16]","[31730.075,31761.652]","[31785.873,31815.139]","[31759.657,31794.782]","[31640.524,31673.72]","[31559.789,31592.098]","[29.762,30.372]","[46.367,47.26]","[37.177,37.994]","[64.632,66.03]",56.35000000000218,-431.880000000001,-75.30999999999767,31662.847857141514,31697.345169231325,31837.9431575754,49.610762406496725,44.27352481620218,44.70519029875122,50.646672914714635,34.70254451823301
1168,"[31709.75,31744.527]","[31656.292,31689.757]","[31741.565,31773.771]","[31781.386,31810.696]","[31673.16,31706.341]","[31730.075,31761.652]","[31785.873,31815.139]","[31724.533,31759.657]","[31640.524,31673.72]","[31559.789,31592.098]","[29.152,29.762]","[60.661,61.554]","[44.528,45.344]","[92.601,93.999]",70.14999999999782,-392.26000000000204,-8.25,31682.537499998652,31694.81323076978,31836.850707070356,57.559832327848994,49.12972646009263,47.079108094919135,83.85057769027429,42.41102102693432
1169,"[31709.75,31744.527]","[31656.292,31689.757]","[31709.359,31741.565]","[31781.386,31810.696]","[31673.16,31706.341]","[31730.075,31761.652]","[31785.873,31815.139]","[31759.657,31794.782]","[31640.524,31673.72]","[31559.789,31592.098]","[28.543,29.152]","[69.595,70.488]","[52.694,53.511]","[100.992,102.39]",111.54999999999927,-361.75,-46.319999999999716,31697.966785712928,31692.9482461544,31835.619523231966,56.17131214488067,48.527322414672184,46.80530544317968,86.57384107811787,54.208118662152
1170,"[31674.973,31709.75]","[31689.757,31723.221]","[31709.359,31741.565]","[31781.386,31810.696]","[31673.16,31706.341]","[31730.075,31761.652]","[31785.873,31815.139]","[31759.657,31794.782]","[31640.524,31673.72]","[31559.789,31592.098]","[27.933,28.543]","[69.595,70.488]","[58.411,59.228]","[91.202,92.601]",71.86000000000058,-374.4000000000015,-99.93000000000029,31702.467142855785,31690.05941538517,31833.842096969347,50.398032022873885,46.087755248478956,45.707623303814756,71.03953475367645,60.675969407017526
1171,"[31709.75,31744.527]","[31689.757,31723.221]","[31709.359,31741.565]","[31781.386,31810.696]","[31673.16,31706.341]","[31730.075,31761.652]","[31785.873,31815.139]","[31759.657,31794.782]","[31673.72,31706.917]","[31559.789,31592.098]","[27.323,27.933]","[77.636,78.529]","[64.945,65.762]","[102.39,103.789]",72.91999999999824,-259.22999999999956,39.360000000000575,31714.266071427213,31691.35796923132,31832.874058585512,57.79245426650579,49.984021449623135,47.531471320094035,92.77316543154785,67.68724138753667
1172,"[31674.973,31709.75]","[31689.757,31723.221]","[31677.154,31709.359]","[31781.386,31810.696]","[31673.16,31706.341]","[31730.075,31761.652]","[31785.873,31815.139]","[31759.657,31794.782]","[31673.72,31706.917]","[31592.098,31624.407]","[26.714,27.323]","[74.062,74.955]","[68.212,69.028]","[87.007,88.405]",100.37999999999737,-268.02000000000044,-7.569999999999709,31714.02321428435,31690.55030769286,31831.143068686517,49.3472623366979,46.478431570988256,45.98924073459772,71.73900930517587,76.03648799734005
1173,"[31674.973,31709.75]","[31689.757,31723.221]","[31677.154,31709.359]","[31781.386,31810.696]","[31673.16,31706.341]","[31730.075,31761.652]","[31756.607,31785.873]","[31759.657,31794.782]","[31673.72,31706.917]","[31592.098,31624.407]","[26.104,26.714]","[74.062,74.955]","[69.845,70.662]","[81.413,82.812]",-27.170000000001888,-111.65000000000146,25.25,31711.565357141484,31690.988861539015,31829.523208080453,50.604650301058925,47.066345773342455,46.25340012707449,72.69929394725614,75.61744216010914
1174,"[31744.527,31779.304]","[31723.221,31756.685]","[31677.154,31709.359]","[31781.386,31810.696]","[31706.341,31739.522]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31706.917,31740.113]","[31592.098,31624.407]","[24.275,24.884]","[82.103,82.996]","[73.928,74.745]","[98.195,99.593]",93.54000000000087,2.140000000003056,134.63000000000102,31726.92535714148,31696.954800000552,31829.246046464294,63.84793307419601,53.86494746692747,49.427348114850425,99.45470908994714,82.5900187565709
1175,"[31779.304,31814.081]","[31723.221,31756.685]","[31677.154,31709.359]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31706.917,31740.113]","[31624.407,31656.717]","[23.055,23.665]","[88.356,89.25]","[78.829,79.645]","[106.586,107.984]",81.28000000000247,93.21000000000276,219.25,31749.31964285576,31706.106461539013,31829.77168686833,69.82617908469936,57.52946384321928,51.276297979215705,100.0,84.89707908653175
1176,"[31744.527,31779.304]","[31723.221,31756.685]","[31677.154,31709.359]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31706.917,31740.113]","[31624.407,31656.717]","[22.446,23.055]","[80.316,81.209]","[78.829,79.645]","[81.413,82.812]",49.35000000000218,91.79000000000087,171.11000000000058,31759.073571427187,31711.97516923133,31829.474034343082,58.86327353704785,53.20266264202369,49.503780427072364,64.99724821133836,81.81470867699181
1177,"[31744.527,31779.304]","[31723.221,31756.685]","[31677.154,31709.359]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31656.717,31689.026]","[21.226,21.836]","[69.595,70.488]","[76.378,77.195]","[57.639,59.038]",52.36000000000058,53.510000000002044,186.5,31760.87249999861,31715.65606153902,31828.646414141054,52.56522876174059,50.56433908291213,48.39367447589698,49.850180395035174,78.78765805432876
1178,"[31779.304,31814.081]","[31723.221,31756.685]","[31677.154,31709.359]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31656.717,31689.026]","[20.007,20.617]","[68.702,69.595]","[73.928,74.745]","[59.038,60.436]",42.600000000002176,64.40000000000146,165.95000000000073,31768.22642857004,31721.45692307748,31828.375117171363,58.89348026529886,53.57567555280197,49.80207342569201,68.01198556839843,75.25034664530743
1179,"[31744.527,31779.304]","[31756.685,31790.149]","[31677.154,31709.359]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31656.717,31689.026]","[18.788,19.397]","[63.341,64.235]","[69.845,70.662]","[47.85,49.248]",52.680000000000284,42.95000000000073,101.70000000000073,31767.141428570034,31724.931169231328,31827.516894949134,51.24963858313676,50.45218504962178,48.51490881717248,51.09154283617678,72.30070857830755
1180,"[31779.304,31814.081]","[31756.685,31790.149]","[31709.359,31741.565]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31656.717,31689.026]","[18.178,18.788]","[65.128,66.021]","[68.212,69.028]","[59.038,60.436]",78.60000000000218,55.9900000000016,118.86000000000057,31772.024999998597,31730.688646154405,31827.266127272367,58.571842475399706,53.787530063845495,50.043811545523965,70.29291261542318,71.95693981661712
1181,"[31744.527,31779.304]","[31756.685,31790.149]","[31709.359,31741.565]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31689.026,31721.335]","[16.958,17.568]","[63.341,64.235]","[66.578,67.395]","[56.241,57.639]",-4.720000000001164,74.18000000000029,42.150000000001455,31770.118928570027,31735.048461539012,31826.672747474386,53.664789131093045,51.855620545514505,49.26927120687632,60.551580749710226,66.39935005372614
1182,"[31779.304,31814.081]","[31756.685,31790.149]","[31709.359,31741.565]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31689.026,31721.335]","[16.349,16.958]","[63.341,64.235]","[65.762,66.578]","[59.038,60.436]",-26.860000000000586,81.59000000000015,80.10000000000218,31773.22142857002,31740.669261539013,31826.458052524893,58.7096716087325,54.04401399895378,50.24582500463693,72.39038708493969,62.45511963728895
1183,"[31779.304,31814.081]","[31756.685,31790.149]","[31709.359,31741.565]","[31781.386,31810.696]","[31772.703,31805.884]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31773.31,31806.506]","[31721.335,31753.644]","[15.739,16.349]","[59.768,60.661]","[64.128,64.945]","[52.045,53.444]",15.299999999999272,29.68000000000029,75.79000000000087,31778.0857142843,31746.28593846209,31826.291375757213,59.58518231114215,54.41877470579771,50.410980746131116,67.02570956836298,62.74489983114962
1184,"[31744.527,31779.304]","[31756.685,31790.149]","[31709.359,31741.565]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31773.31,31806.506]","[31721.335,31753.644]","[15.739,16.349]","[46.367,47.26]","[58.411,59.228]","[24.076,25.474]",-3.729999999999563,55.44000000000233,-97.5,31771.45357142716,31748.44206153902,31825.233387878434,44.22933313300796,48.528126041738005,48.13595546401949,20.24927913682519,58.51619965140532
1185,"[31744.527,31779.304]","[31756.685,31790.149]","[31709.359,31741.565]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31721.335,31753.644]","[15.129,15.739]","[49.047,49.94]","[55.145,55.961]","[36.662,38.061]",-11.659999999999854,145.71000000000274,207.08000000000172,31770.397142855723,31752.10221538517,31824.630496969337,51.659703176277254,51.38168682701495,49.32212616031468,40.49855827365038,54.5857100378699
1186,"[31674.973,31709.75]","[31756.685,31790.149]","[31709.359,31741.565]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31689.026,31721.335]","[16.349,16.958]","[41.9,42.793]","[51.061,51.878]","[24.076,25.474]",-52.93999999999868,36.79999999999927,177.54000000000087,31752.519642855717,31750.010184615938,31822.60677171681,34.294332793058835,43.1217308136129,45.85606040699462,28.2333851666568,51.32025894222418
1187,"[31709.75,31744.527]","[31723.221,31756.685]","[31709.359,31741.565]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31689.026,31721.335]","[16.958,17.568]","[41.9,42.793]","[47.794,48.611]","[29.67,31.068]",-63.35000000000218,106.20999999999913,354.1999999999971,31741.780357141426,31749.41953846209,31820.966979797617,41.480424061027065,46.004397929195854,47.03833461256389,42.42444729903324,47.33904961131134
1188,"[31709.75,31744.527]","[31723.221,31756.685]","[31709.359,31741.565]","[31781.386,31810.696]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31689.026,31721.335]","[17.568,18.178]","[44.58,45.473]","[46.978,47.794]","[39.459,40.858]",-37.409999999999854,104.31000000000131,413.4000000000015,31735.806071427134,31749.272092308252,31819.45583232287,44.92732614482649,47.391518112526725,47.60763490942441,49.19207626259354,45.71626325600896
1189,"[31744.527,31779.304]","[31723.221,31756.685]","[31709.359,31741.565]","[31810.696,31840.006]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31689.026,31721.335]","[17.568,18.178]","[49.94,50.834]","[47.794,48.611]","[53.444,54.842]",-38.340000000000146,84.34000000000015,352.01000000000204,31735.775357141418,31750.22138461594,31818.229769696605,51.26902197237063,49.972835516290324,48.667730208746136,61.652356162532904,44.18225883852227
1190,"[31674.973,31709.75]","[31723.221,31756.685]","[31741.565,31773.771]","[31810.696,31840.006]","[31706.341,31739.522]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31656.717,31689.026]","[17.568,18.178]","[41.006,41.9]","[45.344,46.161]","[32.467,33.865]",-96.65000000000146,94.44999999999708,300.5599999999977,31723.33892856998,31746.672707692866,31815.830593939037,36.28071468456589,43.07892938188182,45.7780870511277,24.399972956527737,38.09286789397438
1191,"[31674.973,31709.75]","[31689.757,31723.221]","[31741.565,31773.771]","[31810.696,31840.006]","[31706.341,31739.522]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31706.917,31740.113]","[31656.717,31689.026]","[18.178,18.788]","[37.433,38.326]","[42.894,43.711]","[26.873,28.271]",-43.58000000000175,-29.310000000001306,458.1800000000003,31716.67178571283,31743.546492308247,31813.556098989546,39.83189921434137,44.48453047672662,46.33744015193068,30.667297681022674,39.581156257431175
1192,"[31744.527,31779.304]","[31689.757,31723.221]","[31741.565,31773.771]","[31810.696,31840.006]","[31706.341,31739.522]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31706.917,31740.113]","[31656.717,31689.026]","[17.568,18.178]","[47.26,48.154]","[44.528,45.344]","[52.045,53.444]",-12.720000000001164,76.63999999999942,447.1800000000003,31724.718571427115,31744.558923077482,31812.241642423887,56.39035346796239,51.848927420221386,49.4281423627698,66.24974646744757,43.25989742797361
1193,"[31779.304,31814.081]","[31723.221,31756.685]","[31741.565,31773.771]","[31810.696,31840.006]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31706.917,31740.113]","[31656.717,31689.026]","[16.958,17.568]","[55.301,56.194]","[47.794,48.611]","[68.827,70.225]",93.31999999999971,59.97000000000117,363.79999999999933,31742.492142855677,31748.18861538517,31811.578646464288,64.62361099122381,56.30513672197397,51.48302199709561,71.92375272882211,49.501378508282954
1194,"[31814.081,31848.858]","[31723.221,31756.685]","[31741.565,31773.771]","[31810.696,31840.006]","[31739.522,31772.703]","[31730.075,31761.652]","[31756.607,31785.873]","[31794.782,31829.906]","[31740.113,31773.31]","[31656.717,31689.026]","[16.958,17.568]","[66.915,67.808]","[54.328,55.145]","[92.601,93.999]",109.12000000000263,103.78000000000247,290.2100000000028,31766.13035714138,31754.463784615942,31811.5779555552,71.11473236014704,60.28256472526486,53.441128400418634,91.51269900431362,56.51398589475157
1195,"[31814.081,31848.858]","[31756.685,31790.149]","[31741.565,31773.771]","[31810.696,31840.006]","[31772.703,31805.884]","[31730.075,31761.652]","[31756.607,31785.873]","[31829.906,31865.031]","[31740.113,31773.31]","[31624.407,31656.717]","[16.349,16.958]","[74.062,74.955]","[60.861,61.678]","[99.593,100.992]",94.22999999999956,126.68000000000029,303.02000000000044,31784.651428569952,31760.044246154404,31811.42103636328,69.09666979967075,59.49884803674274,53.14425430534669,88.91432831052683,62.18859333017061
1196,"[31814.081,31848.858]","[31756.685,31790.149]","[31741.565,31773.771]","[31810.696,31840.006]","[31772.703,31805.884]","[31761.652,31793.228]","[31756.607,31785.873]","[31829.906,31865.031]","[31740.113,31773.31]","[31656.717,31689.026]","[16.349,16.958]","[80.316,81.209]","[67.395,68.212]","[105.187,106.586]",86.29999999999926,97.72000000000116,334.75999999999834,31802.432142855665,31766.042615385177,31811.412901009746,71.20637653610946,60.69817642439259,53.721458173369456,93.58700052044172,66.75068538130044
1197,"[31814.081,31848.858]","[31790.149,31823.613]","[31741.565,31773.771]","[31840.006,31869.315]","[31805.884,31839.065]","[31761.652,31793.228]","[31756.607,31785.873]","[31865.031,31900.156]","[31773.31,31806.506]","[31656.717,31689.026]","[15.739,16.349]","[85.676,86.57]","[73.928,74.745]","[110.781,112.179]",149.09000000000015,143.15999999999985,261.8299999999981,31819.053214284224,31772.331846154408,31811.49093737338,72.83614708055933,61.60652749590589,54.15307369084111,97.90045695936676,77.25075452456316
1198,"[31814.081,31848.858]","[31790.149,31823.613]","[31741.565,31773.771]","[31840.006,31869.315]","[31805.884,31839.065]","[31761.652,31793.228]","[31756.607,31785.873]","[31865.031,31900.156]","[31773.31,31806.506]","[31656.717,31689.026]","[16.349,16.958]","[87.463,88.356]","[78.012,78.829]","[105.187,106.586]",140.36000000000058,138.22000000000116,245.88999999999942,31830.48464285565,31778.222123077485,31811.52687878752,72.96509184344417,61.6743831693819,54.184383595364075,90.60257432509388,85.81293690228763
1199,"[31848.858,31883.635]","[31823.613,31857.077]","[31773.771,31805.977]","[31840.006,31869.315]","[31805.884,31839.065]","[31761.652,31793.228]","[31756.607,31785.873]","[31900.156,31935.28]","[31773.31,31806.506]","[31656.717,31689.026]","[16.958,17.568]","[87.463,88.356]","[81.279,82.095]","[99.593,100.992]",114.02999999999884,97.12999999999737,203.90999999999985,31843.47821428421,31785.710184615953,31812.039145454186,78.83650839265947,64.96433601711743,55.721168426114424,87.8120411160059,88.89326470922455
