,close,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7
354,"[28995.885,28999.331]","[29014.744,29018.06]","[29038.312,29041.504]","[28987.994,28990.898]","[29017.484,29020.772]","[29029.304,29032.433]","[28999.255,29002.156]","[29064.242,29067.723]","[29023.388,29026.678]","[28983.498,28986.7]","[22.325,22.385]","[15.718,15.806]","[20.579,20.66]","[6.072,6.211]",-35.04000000000087,9.459999999999127,18.930000000000287,29012.812500000542,29040.034461538617,29011.661016161524,29.77256008159559,40.0812318525863,46.460516413684864,5.146486130249927,14.620374454501569
355,"[28995.885,28999.331]","[29011.427,29014.744]","[29038.312,29041.504]","[28987.994,28990.898]","[29010.907,29014.196]","[29026.174,29029.304]","[28999.255,29002.156]","[29050.319,29053.799]","[29016.809,29020.098]","[28983.498,28986.7]","[20.875,20.935]","[15.186,15.275]","[18.798,18.879]","[7.874,8.013]",-2.790000000000873,7.220000000001163,-27.0,29008.08642857196,29036.684246154004,29011.788537373646,29.65599079152377,40.01611937735283,46.425172740905076,10.288831040038989,16.004544207933822
356,"[28992.439,28995.885]","[29008.111,29011.427]","[29038.312,29041.504]","[28987.994,28990.898]","[29007.619,29010.907]","[29023.045,29026.174]","[28999.255,29002.156]","[29039.876,29043.357]","[29010.229,29013.519]","[28980.296,28983.498]","[20.089,20.15]","[20.233,20.321]","[19.284,19.365]","[22.148,22.287]",-42.880000000001026,-17.84999999999855,-37.79999999999927,29002.760000000537,29033.09643076939,29011.865513131226,28.369062822096762,39.342928194460534,46.07206377029278,29.841021631484214,16.511561973849908
357,"[29002.778,29006.224]","[29004.795,29008.111]","[29038.312,29041.504]","[28987.994,28990.898]","[29004.331,29007.619]","[29023.045,29026.174]","[28999.255,29002.156]","[29036.395,29039.876]","[29006.939,29010.229]","[28980.296,28983.498]","[18.7,18.76]","[28.732,28.821]","[22.44,22.521]","[41.412,41.551]",-17.470000000001164,-15.459999999999127,-34.0,29001.835000000538,29030.44661538477,29012.179725252437,40.97183742402367,43.58765751022277,47.77159537386734,45.81556503198377,20.53814259942678
358,"[29020.01,29023.456]","[29004.795,29008.111]","[29038.312,29041.504]","[28987.994,28990.898]","[29007.619,29010.907]","[29023.045,29026.174]","[28999.255,29002.156]","[29036.395,29039.876]","[29010.229,29013.519]","[28983.498,28986.7]","[17.975,18.035]","[41.924,42.012]","[28.915,28.996]","[67.882,68.021]",-0.9799999999995634,-2.9099999999998545,8.830000000001746,29005.743928571963,29029.139753846313,29012.83760606051,54.93015427325169,49.26876203626422,50.17510275849828,68.25692963752739,27.31062402722771
359,"[29002.778,29006.224]","[29001.479,29004.795]","[29035.121,29038.312]","[28987.994,28990.898]","[29007.619,29010.907]","[29019.916,29023.045]","[28999.255,29002.156]","[29029.434,29032.915]","[29006.939,29010.229]","[28986.7,28989.901]","[17.25,17.31]","[46.085,46.174]","[34.661,34.742]","[68.991,69.129]",-8.329999999998106,-3.9499999999970896,19.510000000002037,29005.6753571434,29026.607230769383,29013.17270303021,43.23674872237428,44.59889753250864,47.97922439672005,46.868336886995586,31.77221933505706
360,"[28975.207,28978.653]","[28998.162,29001.479]","[29035.121,29038.312]","[28987.994,28990.898]","[28997.755,29001.043]","[29016.787,29019.916]","[28999.255,29002.156]","[29029.434,29032.915]","[29003.65,29006.939]","[28973.892,28977.094]","[16.766,16.827]","[34.664,34.753]","[34.661,34.742]","[34.621,34.76]",-39.409999999999854,-17.340000000000146,-15.639999999999418,28998.364285714822,29021.766861538614,29012.90065858576,29.213441206538853,37.343062186355716,44.18732001934396,11.833530805689499,31.1501001662814
361,"[28988.992,28992.439]","[28994.846,28998.162]","[29035.121,29038.312]","[28987.994,28990.898]","[28997.755,29001.043]","[29016.787,29019.916]","[28999.255,29002.156]","[29025.953,29029.434]","[29000.36,29003.65]","[28973.892,28977.094]","[16.283,16.343]","[34.664,34.753]","[34.661,34.742]","[34.76,34.898]",-5.440000000002328,-17.700000000000728,37.30999999999767,28996.34571428625,29018.175230769386,29012.942573737277,41.037673737306854,42.59280315255087,46.46224657300831,34.84893364928715,35.39330695471529
362,"[28968.314,28971.76]","[28991.53,28994.846]","[29031.929,29035.121]","[28987.994,28990.898]","[28991.178,28994.466]","[29010.528,29013.658]","[28996.355,28999.255]","[29025.953,29029.434]","[28993.78,28997.07]","[28964.287,28967.489]","[15.618,15.679]","[24.482,24.571]","[31.262,31.343]","[10.923,11.061]",-25.9900000000016,-68.40999999999985,62.5099999999984,28989.311428571964,29013.034984615537,29012.560151515052,32.34336102840763,37.94203595108861,43.95513191041091,3.984004739334528,34.49261748318608
363,"[29009.671,29013.117]","[28994.846,28998.162]","[29028.738,29031.929]","[28990.898,28993.803]","[28994.466,28997.755]","[29010.528,29013.658]","[28999.255,29002.156]","[29025.953,29029.434]","[28993.78,28997.07]","[28964.287,28967.489]","[14.712,14.772]","[39.533,39.622]","[34.014,34.095]","[50.559,50.697]",19.889999999999414,-86.90000000000146,137.70000000000073,28993.97535714339,29011.419076923234,29013.026701010003,55.650904922765896,50.20375846198021,49.79836533897621,69.78197896020785,40.198468530146606
364,"[29023.456,29026.902]","[28998.162,29001.479]","[29025.546,29028.738]","[28990.898,28993.803]","[29001.043,29004.331]","[29013.658,29016.787]","[28999.255,29002.156]","[29032.915,29036.395]","[28997.07,29000.36]","[28964.287,28967.489]","[14.229,14.289]","[55.381,55.47]","[41.136,41.217]","[83.681,83.82]",19.65999999999985,-55.680000000000284,189.65999999999985,29000.741428571964,29010.93593846169,29013.69043232313,59.97212782958998,52.857345758937825,51.18521380271607,86.93398383900032,46.0725283597204
365,"[28985.546,28988.992]","[28994.846,28998.162]","[29022.355,29025.546]","[28993.803,28996.707]","[28997.755,29001.043]","[29010.528,29013.658]","[28999.255,29002.156]","[29032.915,29036.395]","[28997.07,29000.36]","[28961.085,28964.287]","[13.564,13.624]","[47.059,47.147]","[43.078,43.159]","[54.855,54.993]",-34.20000000000073,-87.79000000000087,151.15999999999985,28997.550357143387,29007.776430769383,29013.575448484757,43.30875963402801,44.36956031940339,46.75050829072751,30.492453117853266,40.67760314262409
366,"[28913.172,28916.618]","[28981.581,28984.897]","[29015.971,29019.163]","[28993.803,28996.707]","[28978.025,28981.314]","[29004.27,29007.399]","[28996.355,28999.255]","[29050.319,29053.799]","[28990.491,28993.78]","[28925.865,28929.067]","[14.591,14.651]","[32.893,32.982]","[39.679,39.76]","[19.238,19.377]",-91.5,-186.02999999999886,-26.30999999999767,28977.243214286245,28999.24473846169,29011.962927272638,26.07971673334506,32.937354783069175,39.64832025893346,4.61143636217825,34.64090306765019
367,"[28951.082,28954.529]","[28978.265,28981.581]","[29009.588,29012.78]","[28993.803,28996.707]","[28971.449,28974.737]","[28998.012,29001.141]","[28996.355,28999.255]","[29050.319,29053.799]","[28983.911,28987.201]","[28919.462,28922.663]","[15.558,15.618]","[34.398,34.487]","[37.898,37.979]","[27.276,27.415]",-23.590000000000142,-146.36999999999898,61.72000000000117,28969.641428571962,28994.18929230784,29011.11072121203,40.6590586708723,41.41263836152325,44.20066454207985,34.88651856604416,37.93418703341514
368,"[28923.511,28926.958]","[28968.316,28971.632]","[29003.205,29006.397]","[28993.803,28996.707]","[28958.296,28961.584]","[28991.753,28994.882]","[28993.455,28996.355]","[29043.357,29046.838]","[28974.042,28977.332]","[28906.654,28909.856]","[16.343,16.404]","[28.112,28.201]","[34.661,34.742]","[14.942,15.08]",-64.46999999999753,-163.77999999999884,31.18000000000029,28956.547142857675,28987.63498461553,29009.739246464556,35.08505376746804,37.904752608067206,41.982532331039316,15.597354633685311,35.18396145975774
369,"[28923.511,28926.958]","[28961.684,28965.0]","[28996.822,29000.014]","[28993.803,28996.707]","[28948.431,28951.72]","[28988.624,28991.753]","[28993.455,28996.355]","[29036.395,29039.876]","[28967.462,28970.752]","[28893.847,28897.049]","[17.068,17.129]","[23.332,23.42]","[30.857,30.938]","[8.29,8.428]",-45.63999999999942,-176.65999999999985,31.25,28945.252857143383,28981.430000000157,29008.321272727182,34.63312252154891,37.62894099736987,41.8088722754914,13.870995447906704,36.59638870383948
370,"[28926.958,28930.404]","[28948.419,28951.735]","[28990.439,28993.631]","[28993.803,28996.707]","[28945.143,28948.431]","[28982.366,28985.495]","[28990.555,28993.455]","[29036.395,29039.876]","[28960.883,28964.173]","[28884.242,28887.444]","[18.337,18.398]","[22.8,22.889]","[28.186,28.267]","[12.032,12.17]",-85.95000000000074,-141.13999999999942,68.32999999999811,28936.281071429094,28975.98166153862,29006.95238585849,35.99650857092001,38.30385613824883,42.15296817848419,21.77296430003939,29.73795803810113
371,"[28923.511,28926.958]","[28935.153,28938.47]","[28987.247,28990.439]","[28993.803,28996.707]","[28938.567,28941.855]","[28979.237,28982.366]","[28990.555,28993.455]","[29029.434,29032.915]","[28954.303,28957.593]","[28877.838,28881.04]","[19.183,19.243]","[22.092,22.181]","[26.163,26.244]","[13.972,14.11]",-98.4900000000016,-121.19000000000231,34.45999999999913,28930.056428571952,28970.868369230928,29005.54389494941,35.581764888616476,38.09443232581128,42.032187332861064,20.73806658644063,20.281398430592603
372,"[28909.726,28913.172]","[28925.205,28928.521]","[28980.864,28984.056]","[28996.707,28999.612]","[28931.99,28935.279]","[28972.978,28976.107]","[28987.654,28990.555]","[29029.434,29032.915]","[28947.724,28951.014]","[28868.233,28871.434]","[20.694,20.754]","[19.17,19.259]","[23.816,23.897]","[9.814,9.953]",-75.11000000000058,-119.12000000000263,28.56999999999971,28923.939285714816,28965.0787384617,29003.85564242415,31.043443975836702,35.834486785786964,40.74410750186728,13.354396239499152,17.833104590827727
373,"[28889.047,28892.494]","[28921.888,28925.205]","[28977.673,28980.864]","[28996.707,28999.612]","[28922.126,28925.414]","[28966.72,28969.849]","[28987.654,28990.555]","[29012.03,29015.51]","[28937.855,28941.145]","[28861.829,28865.031]","[22.446,22.506]","[16.072,16.16]","[21.226,21.307]","[5.657,5.795]",-22.970000000001164,-107.79000000000087,20.049999999999272,28915.202142857666,28958.024092307853,29001.737418181718,25.07549861358345,32.557995718431094,38.81409569794108,9.793466522677118,18.573394613756136
374,"[28871.816,28875.262]","[28908.623,28911.94]","[28971.29,28974.481]","[28996.707,28999.612]","[28908.973,28912.261]","[28960.461,28963.591]","[28984.754,28987.654]","[28980.702,28984.183]","[28921.406,28924.696]","[28861.829,28865.031]","[24.681,24.742]","[18.019,18.108]","[20.174,20.255]","[13.695,13.833]",-79.31000000000131,-163.67000000000192,-14.200000000000728,28902.637857143374,28949.871107692466,28999.24334343425,20.85805957963811,29.94045482746593,37.202381523647716,17.932375499622353,16.151374175695878
375,"[28871.816,28875.262]","[28901.991,28905.307]","[28964.907,28968.098]","[28993.803,28996.707]","[28899.108,28902.397]","[28954.203,28957.332]","[28981.854,28984.754]","[28959.817,28963.298]","[28911.537,28914.827]","[28861.829,28865.031]","[25.708,25.769]","[21.738,21.826]","[20.66,20.741]","[23.673,23.811]",-52.59000000000015,-148.36000000000058,-28.139999999999414,28893.251071429087,28942.32787692324,28996.779737373643,22.02628964488113,30.393637202869996,37.403721572197135,23.00272733320119,17.209284561341008
376,,"[28892.042,28895.358]","[28958.523,28961.715]","[28993.803,28996.707]","[28889.244,28892.532]","[28944.816,28947.945]","[28978.954,28981.854]","[28963.298,28966.779]","[28904.957,28908.247]","[28845.82,28849.022]","[26.856,26.917]","[19.702,19.79]","[20.336,20.417]","[18.407,18.545]",-66.34000000000015,-164.47000000000116,-52.90000000000146,28881.80250000052,28934.028830769388,28994.006616161525,18.320240116356253,28.126938243614283,36.027215215264384,15.825765220315684,17.488537385970858
377,"[28878.708,28882.155]","[28885.41,28888.726]","[28952.14,28955.332]","[28993.803,28996.707]","[28885.955,28889.244]","[28938.557,28941.686]","[28976.053,28978.954]","[28949.375,28952.856]","[28898.378,28901.668]","[28845.82,28849.022]","[27.944,28.004]","[25.722,25.811]","[22.116,22.197]","[32.82,32.958]",-48.2599999999984,-134.91999999999823,-39.78999999999724,28877.93571428623,28927.839692307847,28991.661181818086,35.538879037492784,35.11118275641263,39.120146398049826,33.35856037672491,19.143622539783077
378,"[28878.708,28882.155]","[28878.777,28882.093]","[28945.757,28948.949]","[28993.803,28996.707]","[28885.955,28889.244]","[28935.428,28938.557]","[28976.053,28978.954]","[28942.413,28945.894]","[28891.798,28895.088]",,"[28.427,28.488]","[31.388,31.477]","[25.192,25.273]","[43.629,43.768]",-44.39999999999782,-133.27000000000044,-53.0099999999984,28876.435000000518,28922.263384615537,28989.375185858502,37.488075201372304,35.94813503029963,39.49638796384708,40.155908356308274,21.917599935478453
379,"[28892.494,28895.94]","[28878.777,28882.093]","[28942.566,28945.757]","[28993.803,28996.707]","[28885.955,28889.244]","[28932.299,28935.428]","[28973.153,28976.053]","[28935.452,28938.933]","[28888.509,28891.798]","[28845.82,28849.022]","[28.065,28.125]","[39.976,40.065]","[30.129,30.21]","[59.567,59.705]",-16.32999999999811,-100.40999999999985,-43.09999999999855,28880.12750000052,28918.207138461694,28987.38849898981,48.068498190024435,40.638007906306,41.610577725702036,57.2482068895858,28.18814431406226
380,"[28895.94,28899.387]","[28878.777,28882.093]","[28939.374,28942.566]","[28993.803,28996.707]","[28889.244,28892.532]","[28929.17,28932.299]","[28973.153,28976.053]","[28925.009,28928.49]","[28888.509,28891.798]","[28849.022,28852.224]","[27.642,27.702]","[49.184,49.272]","[36.523,36.603]","[74.534,74.673]",6.8400000000001455,-98.15999999999985,-43.04999999999927,28884.893214286232,28914.610615384765,28985.44971919183,49.462692310921405,41.27514014616856,41.89833373124338,59.22820486917878,35.25024979213392
381,"[28889.047,28892.494]","[28882.093,28885.41]","[28936.182,28939.374]","[28990.898,28993.803]","[28889.244,28892.532]","[28926.04,28929.17]","[28970.253,28973.153]",,,"[28855.425,28858.627]","[27.461,27.521]","[53.965,54.053]","[42.35,42.431]","[77.306,77.445]",18.290000000000877,-102.5,-69.68999999999869,28887.629642857657,28910.766892307853,28983.376836363554,44.26750943400613,39.58664240418685,41.127870378478924,59.422965954992186,41.1774770000439
382,"[28909.726,28913.172]","[28885.41,28888.726]","[28929.799,28932.991]","[28990.898,28993.803]","[28895.82,28899.108]","[28926.04,28929.17]","[28970.253,28973.153]","[28914.567,28918.048]","[28885.219,28888.509]","[28855.425,28858.627]","[26.856,26.917]","[68.13,68.219]","[50.929,51.01]","[102.529,102.667]",38.590000000000146,-92.29999999999927,-62.70000000000073,28895.132857143373,28908.906246154012,28981.75163232315,59.69317701681038,46.796135545131854,44.36914226551243,90.40029651593748,50.80570116900624
383,"[28902.833,28906.279]","[28892.042,28895.358]","[28926.608,28929.799]","[28990.898,28993.803]","[28895.82,28899.108]","[28922.911,28926.04]","[28967.353,28970.253]","[28914.567,28918.048]","[28885.219,28888.509]","[28852.224,28855.425]","[26.252,26.313]","[73.708,73.796]","[58.536,58.617]","[104.053,104.192]",46.10000000000218,-117.38999999999943,-47.159999999999854,28899.195357143373,28906.694984615548,28979.974094949415,52.995140900387284,44.58728651278846,43.419909530273685,85.63514048278692,60.77846906364497
384,"[28882.155,28885.601]","[28895.358,28898.675]","[28920.225,28923.416]","[28990.898,28993.803]","[28892.532,28895.82]","[28919.782,28922.911]","[28967.353,28970.253]","[28914.567,28918.048]","[28885.219,28888.509]","[28855.425,28858.627]","[26.252,26.313]","[69.547,69.635]","[62.178,62.259]","[84.097,84.235]",6.549999999999272,-120.04000000000087,-84.56999999999971,28896.936428571942,28903.406461538627,28977.8320848484,40.60292401668527,39.92713140410382,41.32862239137689,58.93129770992305,64.43171725410187
385,"[28892.494,28895.94]","[28895.358,28898.675]","[28917.033,28920.225]","[28987.994,28990.898]","[28892.532,28895.82]","[28919.782,28922.911]","[28964.452,28967.353]","[28918.048,28921.529]","[28888.509,28891.798]","[28858.627,28861.829]","[26.433,26.494]","[70.078,70.166]","[64.849,64.93]","[80.493,80.632]",11.950000000000728,-81.90999999999985,-92.7599999999984,28896.43607142908,28901.10036923093,28975.866559595874,46.94768485378001,42.711104623590344,42.559023426523396,72.65523699755136,69.07447848856516
386,"[28944.189,28947.636]","[28901.991,28905.307]","[28917.033,28920.225]","[28987.994,28990.898]","[28905.685,28908.973]","[28919.782,28922.911]","[28964.452,28967.353]","[28935.452,28938.933]","[28898.378,28901.668]","[28858.627,28861.829]","[24.863,24.923]","[77.249,77.338]","[68.977,69.058]","[93.936,94.075]",51.159999999999854,-43.80999999999767,-54.70000000000073,28908.918928571944,28903.172461538623,28974.992573737287,71.51865725900241,57.25525663542509,49.93276426975858,93.2270916334683,74.21431916626268
387,"[28916.618,28920.065]","[28905.307,28908.623]","[28913.842,28917.033]","[28987.994,28990.898]","[28908.973,28912.261]","[28919.782,28922.911]","[28964.452,28967.353]","[28938.933,28942.413]","[28901.668,28904.957]","[28865.031,28868.233]","[23.473,23.533]","[69.812,69.901]","[69.22,69.3]","[70.792,70.931]",21.130000000001022,-51.03999999999724,-79.57999999999811,28912.557142857662,28903.22012307709,28973.56823838376,55.40477780507358,50.00762094552725,46.66187888525635,60.02259887005946,74.32780402353134
